node_id,zone_id,x_coord,y_coord,macro_node_id,macro_link_id,activity_type,is_boundary
185400,,-111.964684,33.6404334,1854,,,
185600,,-111.9543095,33.6404925,1856,,,
185700,,-111.9569694,33.6405109,1857,,,
185900,,-111.9720159,33.6406104,1859,,,
186100,,-111.9517595,33.6403459,1861,,,
186200,,-111.957481,33.640517,1862,,,
183001,,-111.9642208,33.6405568,1830,,,
184801,,-111.9759902,33.640635,1848,,,
186500,,-111.9886914,33.6407286,1865,,,
282100,,-111.9602106,33.6403992,2821,,,
186900,,-111.9685093,33.6405939,1869,,,
187100,,-111.9688695,33.640449,1871,,,
187300,,-111.9745525,33.6406182,1873,,,
282200,,-111.9779266,33.640492,2822,,,
187500,,-111.9808579,33.6405135,1875,,,
184601,,-111.9551959,33.6403613,1846,,,
282101,,-111.9598645,33.6405309,2821,,,
186901,,-111.968832,33.6405806,1869,,,
185801,,-111.9715605,33.6406057,1858,,,
187800,,-111.974585,33.6404852,1878,,,
185101,,-111.9736695,33.64048,1851,,,
186001,,-111.9520685,33.6403475,1860,,,
187900,,-111.9805041,33.6405112,1879,,,
188000,,-111.9730271,33.6406133,1880,,,
188001,,-111.973329,33.6406144,1880,,,
187201,,-111.9742065,33.6406171,1872,,,
183901,,-111.9555385,33.6404982,1839,,,
188100,,-111.986363,33.64055,1881,,,
184201,,-111.9842831,33.6405349,1842,,,
188300,,-111.9720178,33.6404711,1883,,,
188500,,-111.9801655,33.6406713,1885,,,
188700,,-111.9863345,33.6407117,1887,,,
188800,,-111.990272,33.6407385,1888,,,
186801,,-111.9682373,33.6405776,1868,,,
187301,,-111.974876,33.6406206,1873,,,
186301,,-111.9755689,33.6406296,1863,,,
282201,,-111.9772623,33.6406514,2822,,,
188101,,-111.9866865,33.6405526,1881,,,
282102,,-111.9601866,33.6405486,2821,,,
184401,,-111.9620628,33.6405423,1844,,,
187601,,-111.9590467,33.6405256,1876,,,
187101,,-111.968546,33.6404469,1871,,,
185301,,-111.9651563,33.6404346,1853,,,
186601,,-111.9608259,33.6404009,1866,,,
188501,,-111.9804889,33.6406735,1885,,,
184901,,-111.9813023,33.6406789,1849,,,
188701,,-111.986658,33.6407138,1887,,,
186401,,-111.98826,33.6407251,1864,,,
187801,,-111.9749085,33.640486,1878,,,
187901,,-111.980159,33.6405089,1879,,,
182801,,-111.9787054,33.6404978,1828,,,
282103,,-111.959887,33.6403976,2821,,,
183401,,-111.9579961,33.6403851,1834,,,
282202,,-111.977369,33.6404873,2822,,,
189200,,-111.9770381,33.6404871,1892,,,
180303,,-111.9920171,33.6405891,1803,,,
189300,,-111.9910054,33.6405822,1893,,,
189301,,-111.9907034,33.6405808,1893,,,
189400,,-111.9888862,33.6405735,1894,,,
282203,,-111.977821,33.6406541,2822,,,
188401,,-111.9798928,33.6406693,1884,,,
188601,,-111.9860123,33.6407096,1886,,,
185201,,-111.9731391,33.6404955,1852,,,
188002,,-111.9731401,33.6405961,1880,,,
188003,,-111.9732156,33.6405956,1880,,,
185202,,-111.9732146,33.640495,1852,,,
189700,,-111.9488288,33.6405215,1897,,,
189900,,-111.9445252,33.6405027,1899,,,
190100,,-111.9461381,33.6403792,1901,,,
190300,,-111.9514135,33.640476,1903,,,
190001,,-111.947033,33.6403843,1900,,,
190500,,-111.9451729,33.6405038,1905,,,
190301,,-111.951737,33.6404745,1903,,,
185501,,-111.953798,33.6404912,1855,,,
190201,,-111.9510833,33.6404809,1902,,,
190700,,-111.9500144,33.6404977,1907,,,
190800,,-111.9456302,33.6405063,1908,,,
190601,,-111.9504596,33.6404901,1906,,,
190900,,-111.9456864,33.6403767,1909,,,
191000,,-111.9422726,33.6404858,1910,,,
282300,,-111.9426825,33.6404859,2823,,,
282301,,-111.943006,33.6404873,2823,,,
191200,,-111.9441669,33.640498,1912,,,
189801,,-111.9443495,33.6404992,1898,,,
189601,,-111.9483891,33.6405188,1896,,,
186101,,-111.951436,33.6403465,1861,,,
190401,,-111.9475034,33.6403884,1904,,,
191300,,-111.9449897,33.64037,1913,,,
191301,,-111.9446878,33.640367,1913,,,
282302,,-111.9430098,33.640359,2823,,,
282303,,-111.9427078,33.6403578,2823,,,
191500,,-111.942251,33.6403555,1915,,,
191302,,-111.9447967,33.6404283,1913,,,
191600,,-111.9774915,33.6505707,1916,,,
191700,,-111.9774915,33.6504731,1917,,,
191800,,-111.9774904,33.6501747,1918,,,
191801,,-111.9774906,33.649886,1918,,,
191900,,-111.9774914,33.6497307,1919,,,
192100,,-111.9772927,33.6505505,1921,,,
192200,,-111.9774913,33.6493369,1922,,,
192101,,-111.9772922,33.6508211,1921,,,
192300,,-111.9772971,33.6511925,1923,,,
192500,,-111.9774917,33.6515752,1925,,,
192600,,-111.9774916,33.6510034,1926,,,
192800,,-111.977299,33.6498897,1928,,,
192801,,-111.9772991,33.6500701,1928,,,
192001,,-111.9772996,33.6500962,1920,,,
192900,,-111.9772962,33.6515731,1929,,,
191601,,-111.9774915,33.6508413,1916,,,
193000,,-111.9773166,33.6533784,1930,,,
193100,,-111.9773265,33.65373,1931,,,
279301,,-111.9773518,33.6550622,2793,,,
193201,,-111.977345,33.6543652,1932,,,
279302,,-111.9775314,33.6551014,2793,,,
193300,,-111.9775243,33.6545769,1933,,,
191802,,-111.9774674,33.6499992,1918,,,
192802,,-111.9773191,33.650002,1928,,,
192803,,-111.9773208,33.6500651,1928,,,
191803,,-111.9774691,33.6500623,1918,,,
191602,,-111.9774057,33.6506645,1916,,,
192102,,-111.9773773,33.6506642,1921,,,
192103,,-111.9773763,33.6507273,1921,,,
191603,,-111.9774047,33.6507276,1916,,,
193500,,-111.977306,33.6430471,1935,,,
193700,,-111.9773014,33.6493347,1937,,,
193900,,-111.9775027,33.6434993,1939,,,
192701,,-111.9773012,33.6494052,1927,,,
194000,,-111.977496,33.6427574,1940,,,
193401,,-111.9773079,33.6423646,1934,,,
194200,,-111.9773048,33.643498,1942,,,
194400,,-111.9772964,33.6452343,1944,,,
194500,,-111.9774925,33.6423655,1945,,,
194301,,-111.9772966,33.6449864,1943,,,
194600,,-111.9774877,33.6489675,1946,,,
194601,,-111.9774852,33.6487149,1946,,,
194700,,-111.977483,33.6484904,1947,,,
194900,,-111.9772968,33.6478069,1949,,,
195100,,-111.9778874,33.6389934,1951,,,
195200,,-111.9774791,33.6480947,1952,,,
194901,,-111.9772941,33.6480775,1949,,,
195300,,-111.9772955,33.6483127,1953,,,
193601,,-111.9772996,33.6490245,1936,,,
195500,,-111.9773107,33.6419723,1955,,,
194101,,-111.9773098,33.6420992,1941,,,
282204,,-111.9776301,33.6408124,2822,,,
195601,,-111.9775252,33.6413235,1956,,,
194401,,-111.9772963,33.6455049,1944,,,
194801,,-111.9772963,33.6474604,1948,,,
195001,,-111.9778776,33.6393402,1950,,,
282205,,-111.9775574,33.6403292,2822,,,
282206,,-111.9777411,33.6403665,2822,,,
195701,,-111.9778203,33.6399329,1957,,,
282207,,-111.9774476,33.6407766,2822,,,
195401,,-111.977317,33.6416037,1954,,,
195201,,-111.9774782,33.6478241,1952,,,
195900,,-111.9774832,33.6457793,1959,,,
194402,,-111.9773186,33.6454098,1944,,,
196000,,-111.9774674,33.6454072,1960,,,
196001,,-111.9774659,33.6453441,1960,,,
194403,,-111.9773171,33.6453467,1944,,,
196200,,-111.9777051,33.6366511,1962,,,
196400,,-111.9776919,33.6389894,1964,,,
196600,,-111.9778857,33.6366604,1966,,,
196700,,-111.9778843,33.6378412,1967,,,
196801,,-111.9778821,33.6373737,1968,,,
196501,,-111.9778828,33.6370073,1965,,,
196900,,-111.9778859,33.6386016,1969,,,
196701,,-111.9778851,33.6380938,1967,,,
195801,,-111.977662,33.6397492,1958,,,
197000,,-111.9776989,33.6373569,1970,,,
197100,,-111.977693,33.6378398,1971,,,
197101,,-111.9776916,33.6380789,1971,,,
197201,,-111.9776916,33.6381069,1972,,,
196301,,-111.9776918,33.6386592,1963,,,
197400,,-111.9778922,33.6349984,1974,,,
197500,,-111.9777077,33.634998,1975,,,
197600,,-111.9777077,33.6350241,1976,,,
197301,,-111.9778921,33.6350264,1973,,,
197800,,-111.9778923,33.6356032,1978,,,
197701,,-111.9778952,33.6353795,1977,,,
197801,,-111.9778893,33.6358738,1978,,,
197901,,-111.9778875,33.636074,1979,,,
198000,,-111.9777057,33.635604,1980,,,
198001,,-111.977705,33.6358566,1980,,,
196101,,-111.9777049,33.636281,1961,,,
197802,,-111.9778688,33.635698,1978,,,
198002,,-111.9777266,33.6356986,1980,,,
198003,,-111.9777271,33.6357618,1980,,,
197803,,-111.9778693,33.6357612,1978,,,
198100,,-111.9602718,33.6350082,1981,,,
198200,,-111.9600756,33.639511,1982,,,
198201,,-111.9601875,33.6395258,1982,,,
198101,,-111.960385,33.6350082,1981,,,
198300,,-111.9597911,33.6484331,1983,,,
198400,,-111.9597197,33.6486095,1984,,,
198401,,-111.9598493,33.6486339,1984,,,
198301,,-111.9599097,33.6484849,1983,,,
282104,,-111.9599812,33.6406401,2821,,,
198500,,-111.9599805,33.6411987,1985,,,
198501,,-111.9601126,33.6411805,1985,,,
282105,,-111.9601132,33.6406574,2821,,,
198202,,-111.9600131,33.6397401,1982,,,
282106,,-111.9599623,33.6402736,2821,,,
282107,,-111.9600938,33.6402905,2821,,,
198203,,-111.9601469,33.6397397,1982,,,
198600,,-111.9599816,33.6419951,1986,,,
198700,,-111.9599703,33.6478321,1987,,,
198701,,-111.9600831,33.6478402,1987,,,
198601,,-111.9600948,33.6419948,1986,,,
198800,,-111.9428142,33.6397628,1988,,,
282304,,-111.9428021,33.6402503,2823,,,
282305,,-111.9429153,33.6402502,2823,,,
198801,,-111.9429274,33.6397648,1988,,,
198900,,-111.9428458,33.6350082,1989,,,
198802,,-111.9428167,33.6395474,1988,,,
198803,,-111.9429299,33.6395473,1988,,,
198901,,-111.942959,33.6350083,1989,,,
84202,,-112.0318337,33.6549477,842,,,
199000,,-112.0310489,33.6549532,1990,,,
199001,,-112.0310068,33.6550797,1990,,,
84203,,-112.0318776,33.6550738,842,,,
199100,,-112.0227274,33.6550029,1991,,,
199200,,-112.0223741,33.6550044,1992,,,
199201,,-112.0223317,33.6551308,1992,,,
199101,,-112.0227714,33.655129,1991,,,
199300,,-112.0301054,33.6549596,1993,,,
199400,,-112.0300712,33.6549599,1994,,,
199401,,-112.0300727,33.6551019,1994,,,
199301,,-112.0301069,33.6551017,1993,,,
199202,,-112.0220506,33.6550215,1992,,,
199500,,-112.021659,33.6550231,1995,,,
199501,,-112.0216598,33.6551494,1995,,,
199203,,-112.0220514,33.6551478,1992,,,
199002,,-112.0307036,33.6549554,1990,,,
199302,,-112.0303651,33.6549578,1993,,,
199303,,-112.0303435,33.6551,1993,,,
199003,,-112.0307267,33.6550973,1990,,,
38302,,-112.0259618,33.6550049,383,,,
199102,,-112.0230511,33.6550173,1991,,,
199103,,-112.0230302,33.6551279,1991,,,
38303,,-112.025984,33.6551153,383,,,
199600,,-112.0295074,33.6549796,1996,,,
38202,,-112.0266908,33.6549995,382,,,
38203,,-112.0266703,33.6551101,382,,,
199601,,-112.0295301,33.65509,1996,,,
199700,,-112.0309062,33.6621841,1997,,,
199800,,-112.0309371,33.6618325,1998,,,
199801,,-112.0308038,33.6618429,1998,,,
199701,,-112.0307775,33.6621533,1997,,,
199900,,-112.0308523,33.662557,1999,,,
199702,,-112.0308775,33.6623987,1997,,,
199703,,-112.0307649,33.6623887,1997,,,
199901,,-112.0307401,33.6625441,1999,,,
65902,,-112.030815,33.6627893,659,,,
199902,,-112.0308233,33.6627353,1999,,,
199903,,-112.0306922,33.6627212,1999,,,
65903,,-112.030684,33.6627753,659,,,
199004,,-112.0309538,33.6549074,1990,,,
169602,,-112.0309559,33.6545519,1696,,,
169603,,-112.0307863,33.6545714,1696,,,
199005,,-112.0307841,33.6548881,1990,,,
57703,,-112.0301482,33.6669437,577,,,
199802,,-112.0309541,33.6616162,1998,,,
200000,,-112.0309758,33.6610653,2000,,,
200001,,-112.0308626,33.6610649,2000,,,
199803,,-112.0308411,33.6616104,1998,,,
65202,,-112.0309765,33.6557466,652,,,
199006,,-112.0309714,33.6551774,1990,,,
199007,,-112.0308015,33.6551594,1990,,,
65203,,-112.0308067,33.6557636,652,,,
200100,,-112.1518823,33.6555186,2001,,,
200200,,-112.1518826,33.6555837,2002,,,
200201,,-112.1520336,33.6555831,2002,,,
200101,,-112.1520333,33.6555181,2001,,,
200300,,-112.1518728,33.6569183,2003,,,
200400,,-112.1518737,33.6570041,2004,,,
200401,,-112.152006,33.6570212,2004,,,
200301,,-112.1520048,33.6568993,2003,,,
200500,,-112.1518893,33.6566653,2005,,,
200302,,-112.1518903,33.6567738,2003,,,
200303,,-112.1520035,33.6567731,2003,,,
200501,,-112.1520025,33.6566646,2005,,,
200600,,-112.1518876,33.6564931,2006,,,
200502,,-112.1518884,33.6565751,2005,,,
200503,,-112.1520205,33.6565742,2005,,,
200601,,-112.1520197,33.6564922,2006,,,
200202,,-112.1518832,33.6557099,2002,,,
200700,,-112.1518834,33.6557472,2007,,,
200701,,-112.1520155,33.6557467,2007,,,
200203,,-112.1520154,33.6557094,2002,,,
200800,,-112.1518815,33.6554219,2008,,,
200102,,-112.151882,33.6554827,2001,,,
200103,,-112.1520141,33.6554819,2001,,,
200801,,-112.1520136,33.6554211,2008,,,
200900,,-112.1518803,33.6552744,2009,,,
200802,,-112.1518805,33.6552956,2008,,,
200803,,-112.1520315,33.6552947,2008,,,
200901,,-112.1520313,33.6552745,2009,,,
201000,,-112.1518667,33.6561581,2010,,,
200602,,-112.1518674,33.6562946,2006,,,
200603,,-112.1519996,33.6563122,2006,,,
201001,,-112.1519987,33.6561396,2010,,,
101302,,-112.1518316,33.6538021,1013,,,
201100,,-112.1518316,33.6539494,2011,,,
201101,,-112.1519826,33.653984,2011,,,
101303,,-112.1519825,33.6537658,1013,,,
201102,,-112.1518332,33.6542373,2011,,,
98002,,-112.1518341,33.654443,980,,,
98003,,-112.1520042,33.6544598,980,,,
201103,,-112.152003,33.6542189,2011,,,
98004,,-112.1518566,33.6547137,980,,,
200902,,-112.1518596,33.6550404,2009,,,
200903,,-112.1520293,33.6550213,2009,,,
98005,,-112.1520268,33.6547298,980,,,
200702,,-112.1518844,33.6559276,2007,,,
201002,,-112.1518845,33.6559596,2010,,,
201003,,-112.1519978,33.6559593,2010,,,
200703,,-112.1519976,33.6559272,2007,,,
70901,,-112.169343,33.6667948,709,,,
277405,,-112.1692109,33.667964,2774,,,
70301,,-112.1692122,33.6680199,703,,,
201201,,-112.1693526,33.6669499,2012,,,
201300,,-112.1692023,33.6670976,2013,,,
70801,,-112.169203,33.6672847,708,,,
201400,,-112.1687691,33.6546305,2014,,,
96702,,-112.1687962,33.6551431,967,,,
96703,,-112.168947,33.6551372,967,,,
201401,,-112.16892,33.6546292,2014,,,
201500,,-112.1687718,33.6536705,2015,,,
201600,,-112.1687709,33.6536952,2016,,,
201601,,-112.1689218,33.653699,2016,,,
201501,,-112.1689227,33.6536739,2015,,,
201700,,-112.1688599,33.6508224,2017,,,
201800,,-112.1688543,33.6512739,2018,,,
201801,,-112.1689862,33.651293,2018,,,
201701,,-112.1689923,33.6508058,2017,,,
201900,,-112.1674127,33.6691488,2019,,,
54401,,-112.1684109,33.669053,544,,,
202000,,-112.1711305,33.667892,2020,,,
54601,,-112.1701641,33.6678547,546,,,
202100,,-112.1531497,33.6545338,2021,,,
202200,,-112.1530716,33.6545341,2022,,,
202201,,-112.1530724,33.6546446,2022,,,
202101,,-112.1531505,33.6546442,2021,,,
202300,,-112.1511208,33.6545439,2023,,,
202400,,-112.1509688,33.6545445,2024,,,
202401,,-112.1510128,33.6546706,2024,,,
202301,,-112.1510777,33.6546704,2023,,,
96402,,-112.1536821,33.6545313,964,,,
202500,,-112.1535445,33.6545319,2025,,,
202501,,-112.1535886,33.654658,2025,,,
96403,,-112.1536398,33.6546577,964,,,
202202,,-112.1529635,33.6544873,2022,,,
97902,,-112.1528761,33.6544877,979,,,
97903,,-112.1528772,33.6546455,979,,,
202203,,-112.1529646,33.6546451,2022,,,
96202,,-112.1611377,33.6544773,962,,,
98102,,-112.1607581,33.6544794,981,,,
98103,,-112.1607579,33.6546057,981,,,
96203,,-112.1611387,33.6546036,962,,,
202600,,-112.1593369,33.6545009,2026,,,
96302,,-112.1564222,33.6545158,963,,,
96303,,-112.1564447,33.6546262,963,,,
202601,,-112.1593162,33.6546115,2026,,,
98006,,-112.1517781,33.6545251,980,,,
202302,,-112.1514008,33.654527,2023,,,
202303,,-112.1514232,33.654669,2023,,,
98007,,-112.1517586,33.6546674,980,,,
201402,,-112.1686911,33.6544421,2014,,,
202700,,-112.168119,33.6544446,2027,,,
202701,,-112.1681415,33.6545866,2027,,,
201403,,-112.1686716,33.6545844,2014,,,
201404,,-112.1689983,33.6544406,2014,,,
203000,,-112.1863902,33.6599092,2030,,,
94101,,-112.1868071,33.667775,941,,,
203200,,-112.1866276,33.6620882,2032,,,
203300,,-112.1865387,33.6592585,2033,,,
203500,,-112.1863284,33.6579915,2035,,,
203700,,-112.1863692,33.6592612,2037,,,
282400,,-112.1865644,33.6654271,2824,,,
203900,,-112.1865842,33.6661157,2039,,,
204100,,-112.186444,33.6561424,2041,,,
100401,,-112.1867717,33.6667017,1004,,,
204300,,-112.1863935,33.6549414,2043,,,
62402,,-112.1862451,33.652584,624,,,
62701,,-112.1862423,33.6527591,627,,,
62702,,-112.1863741,33.6527786,627,,,
62403,,-112.1863775,33.6525675,624,,,
202901,,-112.1863815,33.6596401,2029,,,
203101,,-112.1866387,33.6624459,2031,,,
64201,,-112.1864188,33.6607933,642,,,
63701,,-112.1864316,33.6557971,637,,,
203601,,-112.1863546,33.6588065,2036,,,
280004,,-112.1868469,33.6689251,2800,,,
278003,,-112.186378,33.6545473,2780,,,
203401,,-112.1863165,33.6575964,2034,,,
62703,,-112.1863809,33.6529973,627,,,
278200,,-112.18673,33.665462,2782,,,
280005,,-112.1866576,33.6688813,2800,,,
204900,,-112.1866611,33.6693267,2049,,,
280101,,-112.1866115,33.661581,2801,,,
204001,,-112.1864534,33.6564574,2040,,,
282401,,-112.1865519,33.6650706,2824,,,
204501,,-112.186417,33.6607389,2045,,,
278004,,-112.1862195,33.6541416,2780,,,
205200,,-112.185523,33.6687846,2052,,,
100801,,-112.1856939,33.6687831,1008,,,
205300,,-112.1881125,33.6675718,2053,,,
59601,,-112.1878081,33.6675742,596,,,
205500,,-112.1911448,33.6688152,2055,,,
205600,,-112.1886622,33.668796,2056,,,
48501,,-112.1792949,33.6545039,485,,,
205900,,-112.1712989,33.6545584,2059,,,
206100,,-112.1785051,33.6545099,2061,,,
206200,,-112.1900133,33.6543775,2062,,,
39501,,-112.1908063,33.6543725,395,,,
206400,,-112.1732618,33.6545459,2064,,,
206600,,-112.173738,33.6544016,2066,,,
205701,,-112.1788046,33.6545093,2057,,,
206800,,-112.1873642,33.6543943,2068,,,
63201,,-112.1882818,33.6543885,632,,,
206301,,-112.1728153,33.6545477,2063,,,
206501,,-112.1753827,33.6543938,2065,,,
207200,,-112.1768991,33.6545292,2072,,,
207300,,-112.177447,33.6543839,2073,,,
207001,,-112.1757988,33.6543895,2070,,,
207400,,-112.1732593,33.654404,2074,,,
207101,,-112.1753859,33.6545333,2071,,,
63901,,-112.1807415,33.6543422,639,,,
206201,,-112.1897329,33.6543793,2062,,,
207800,,-112.1855813,33.6544202,2078,,,
207501,,-112.1749395,33.654536,2075,,,
207900,,-112.1774245,33.6545212,2079,,,
208000,,-112.181538,33.6543334,2080,,,
207601,,-112.1809069,33.6543394,2076,,,
103001,,-112.1827723,33.6544781,1030,,,
207901,,-112.177748,33.654518,2079,,,
206001,,-112.1780858,33.6545166,2060,,,
278005,,-112.1860476,33.6544119,2780,,,
278006,,-112.1865014,33.6543996,2780,,,
206701,,-112.186745,33.6543954,2067,,,
102601,,-112.1877684,33.6543917,1026,,,
206901,,-112.188116,33.6543895,2069,,,
208001,,-112.1818615,33.6543295,2080,,,
207301,,-112.1777706,33.6543809,2073,,,
278007,,-112.1865456,33.6542903,2780,,,
208300,,-112.1720209,33.6544175,2083,,,
208301,,-112.1717189,33.6544208,2083,,,
202801,,-112.1695581,33.6544291,2028,,,
48701,,-112.181841,33.654496,487,,,
208101,,-112.182176,33.6544895,2081,,,
201405,,-112.1689801,33.6545565,2014,,,
205801,,-112.1711841,33.6545571,2058,,,
208302,,-112.1718236,33.6544749,2083,,,
48602,,-112.1802392,33.6544312,486,,,
282500,,-112.2028949,33.6530416,2825,,,
208600,,-112.2029,33.6558644,2086,,,
208800,,-112.2029286,33.6668762,2088,,,
208900,,-112.2031139,33.6690368,2089,,,
277003,,-112.203111,33.6684007,2770,,,
53401,,-112.2031113,33.6683622,534,,,
209100,,-112.203098,33.6667765,2091,,,
81302,,-112.2029253,33.6675198,813,,,
53701,,-112.2029254,33.667546,537,,,
81501,,-112.2031101,33.6675239,815,,,
209300,,-112.2030441,33.653562,2093,,,
209400,,-112.2030966,33.6664702,2094,,,
209500,,-112.2030943,33.6659614,2095,,,
209600,,-112.2029294,33.6638279,2096,,,
209700,,-112.2029314,33.6654872,2097,,,
209900,,-112.2030872,33.6642551,2099,,,
81303,,-112.2029286,33.6672517,813,,,
210200,,-112.2030585,33.6565198,2102,,,
282501,,-112.2030406,33.6530566,2825,,,
61501,,-112.2030852,33.6638449,615,,,
282600,,-112.2029159,33.6598924,2826,,,
282700,,-112.2030821,33.6602525,2827,,,
81502,,-112.2031003,33.6672716,815,,,
209001,,-112.203099,33.6669852,2090,,,
209801,,-112.2030957,33.6654918,2098,,,
282502,,-112.2028968,33.652628,2825,,,
209601,,-112.2029277,33.6635573,2096,,,
210201,,-112.2030593,33.6562492,2102,,,
210900,,-112.2030533,33.6546944,2109,,,
170102,,-112.2029043,33.6500642,1701,,,
211000,,-112.2028998,33.651693,2110,,,
211100,,-112.2029016,33.6562289,2111,,,
282701,,-112.2030765,33.6599083,2827,,,
210101,,-112.2030604,33.6568774,2101,,,
211101,,-112.2029025,33.6564995,2111,,,
210401,,-112.2029156,33.6594233,2104,,,
282503,,-112.2030381,33.6526669,2825,,,
170103,,-112.2030225,33.6500592,1701,,,
282601,,-112.20292,33.6602335,2826,,,
210801,,-112.2029236,33.6631508,2108,,,
211600,,-112.2179426,33.6683913,2116,,,
211700,,-112.2001635,33.668666,2117,,,
211900,,-112.2052614,33.6672836,2119,,,
212101,,-112.2015552,33.6686031,2121,,,
212200,,-112.2019725,33.6685849,2122,,,
212300,,-112.2014307,33.6674414,2123,,,
80901,,-112.2012227,33.6674441,809,,,
81503,,-112.2030562,33.667384,815,,,
81201,,-112.2030251,33.6673868,812,,,
212500,,-112.213671,33.6671928,2125,,,
212600,,-112.200436,33.6686569,2126,,,
212800,,-112.212968,33.6681868,2128,,,
277004,,-112.202763,33.6685517,2770,,,
211801,,-112.205518,33.6672735,2118,,,
212900,,-112.1992054,33.6535488,2129,,,
213000,,-112.2022584,33.6529204,2130,,,
213200,,-112.2164647,33.6526572,2132,,,
213400,,-112.224191,33.6527388,2134,,,
213500,,-112.1967978,33.6542131,2135,,,
213700,,-112.2067226,33.6527572,2137,,,
213900,,-112.1944087,33.6543578,2139,,,
214100,,-112.2097541,33.6528577,2141,,,
214200,,-112.2102089,33.6528535,2142,,,
214400,,-112.1936026,33.6542496,2144,,,
214500,,-112.2037028,33.6527747,2145,,,
214700,,-112.2011326,33.6529119,2147,,,
214900,,-112.2116801,33.6527137,2149,,,
214001,,-112.2067216,33.6528871,2140,,,
215100,,-112.1953458,33.6542307,2151,,,
213801,,-112.1939169,33.6543626,2138,,,
48801,,-112.1923951,33.6542552,488,,,
282504,,-112.20319,33.6527771,2825,,,
91701,,-112.1991758,33.6534489,917,,,
215400,,-112.1977116,33.6540267,2154,,,
213601,,-112.2071598,33.6527546,2136,,,
39701,,-112.1947464,33.6543566,397,,,
215500,,-112.1947705,33.6542415,2155,,,
214301,,-112.1939967,33.6542468,2143,,,
215301,,-112.197441,33.6540925,2153,,,
215501,,-112.1950724,33.6542354,2155,,,
282505,,-112.2027225,33.6529173,2825,,,
212901,,-112.1989458,33.6536374,2129,,,
215201,,-112.1995336,33.653323,2152,,,
282506,,-112.2031684,33.6529099,2825,,,
215001,,-112.2062917,33.6528898,2150,,,
215601,,-112.1986681,33.6537378,2156,,,
282507,,-112.2027666,33.6527697,2825,,,
214601,,-112.2014709,33.6528674,2146,,,
215700,,-112.2204528,33.6619574,2157,,,
67801,,-112.2203299,33.6646307,678,,,
215800,,-112.2202836,33.6682915,2158,,,
215900,,-112.2204646,33.6663305,2159,,,
69802,,-112.2202997,33.6693539,698,,,
69402,,-112.2204629,33.6658546,694,,,
216100,,-112.220457,33.6650874,2161,,,
69702,,-112.2204846,33.6692784,697,,,
69001,,-112.22048,33.668854,690,,,
216200,,-112.2204919,33.6674004,2162,,,
67301,,-112.220443,33.6560645,673,,,
216300,,-112.2204582,33.6647505,2163,,,
216001,,-112.2202954,33.66914,2160,,,
68302,,-112.2202945,33.6673684,683,,,
68401,,-112.2202929,33.6674044,684,,,
69403,,-112.220464,33.6660891,694,,,
68801,,-112.2204921,33.6673724,688,,,
69202,,-112.2202835,33.6683195,692,,,
278401,,-112.2203182,33.6598487,2784,,,
278501,,-112.2204543,33.660185,2785,,,
216501,,-112.2204526,33.6605061,2165,,,
216600,,-112.220314,33.6560623,2166,,,
216401,,-112.2203198,33.6595261,2164,,,
69203,,-112.2203596,33.6684226,692,,,
101001,,-112.2203909,33.6684226,1010,,,
216700,,-112.2192476,33.6683968,2167,,,
100901,,-112.2194488,33.6684023,1009,,,
216800,,-112.2247109,33.6527464,2168,,,
216900,,-112.2320059,33.6528355,2169,,,
217000,,-112.2318599,33.6528364,2170,,,
25601,,-112.2318912,33.6528364,256,,,
48301,,-112.2318777,33.6525864,483,,,
217300,,-112.2184186,33.65277,2173,,,
217500,,-112.2247131,33.6526427,2175,,,
217700,,-112.2160423,33.6527878,2177,,,
217800,,-112.2281912,33.652785,2178,,,
217900,,-112.217586,33.6527812,2179,,,
214801,,-112.2121182,33.6527085,2148,,,
218200,,-112.2298046,33.6526684,2182,,,
218300,,-112.2320059,33.6525868,2183,,,
217101,,-112.2319111,33.6525869,2171,,,
218400,,-112.2162081,33.65266,2184,,,
282800,,-112.2292885,33.6526765,2828,,,
218600,,-112.2116791,33.6528402,2186,,,
218800,,-112.2311023,33.6528297,2188,,,
279604,,-112.220593,33.6525987,2796,,,
279605,,-112.2201611,33.6527263,2796,,,
218901,,-112.2210857,33.6525968,2189,,,
219001,,-112.2197604,33.6527383,2190,,,
282801,,-112.2288556,33.6526837,2828,,,
217401,,-112.2252241,33.6526451,2174,,,
219200,,-112.2289024,33.65279,2192,,,
218101,,-112.2298618,33.6526676,2181,,,
69103,,-112.2206114,33.6684226,691,,,
219400,,-112.2209366,33.6683867,2194,,,
68802,,-112.2204372,33.6672589,688,,,
219500,,-112.220406,33.6672592,2195,,,
68803,,-112.2206439,33.6672585,688,,,
47802,,-112.2287226,33.6656886,478,,,
219800,,-112.1172408,33.6750685,2198,,,
219900,,-112.1172458,33.6751819,2199,,,
219801,,-112.1172359,33.6749243,2198,,,
220100,,-112.117192,33.6711415,2201,,,
73901,,-112.1172004,33.6728507,739,,,
73102,,-112.1171985,33.670269,731,,,
220300,,-112.1171958,33.6706368,2203,,,
220001,,-112.1171947,33.6707831,2200,,,
220201,,-112.117192,33.6723144,2202,,,
220500,,-112.120697,33.6694278,2205,,,
277801,,-112.125748,33.6693019,2778,,,
278902,,-112.1170533,33.6697243,2789,,,
278903,,-112.1175353,33.6696819,2789,,,
11401,,-112.1186761,33.6695778,114,,,
